tool,task_id,seed,dataset_name,status,seconds,experiment_dir,progress_exists,progress_records,first_iteration,last_iteration,max_iteration,progress_error
llmsr,llmsr_s2_g0008,2,,ok,3607.911,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0008/anon-node-06/llmsr/g0008_Nguyen-12/experiments/g0008_Nguyen-12_llmsr_seed2_20260502-085423,True,101,1,101,101,
llmsr,llmsr_s2_g0016,2,,ok,3610.068,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0016/anon-node-06/llmsr/g0016_feynman_II_15_4/experiments/g0016_feynman_II_15_4_llmsr_seed2_20260502-092127,True,98,1,98,98,
llmsr,llmsr_s2_g0021,2,,ok,3607.94,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0021/anon-node-06/llmsr/g0021_feynman-i.39.22/experiments/g0021_feynman-i.39.22_llmsr_seed2_20260502-092613,True,129,8,136,136,
llmsr,llmsr_s2_g0028,2,,ok,3608.449,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0028/anon-node-06/llmsr/g0028_feynman-ii.4.23/experiments/g0028_feynman-ii.4.23_llmsr_seed2_20260502-093208,True,107,1,107,107,
llmsr,llmsr_s2_g0034,2,,ok,3607.787,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0034/anon-node-06/llmsr/g0034_CRK11/experiments/g0034_CRK11_llmsr_seed2_20260502-093822,True,97,1,97,97,
llmsr,llmsr_s2_g0044,2,,ok,3609.598,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0044/anon-node-06/llmsr/g0044_feynman-i.15.3t/experiments/g0044_feynman-i.15.3t_llmsr_seed2_20260502-095055,True,89,1,89,89,
llmsr,llmsr_s2_g0049,2,,ok,3607.927,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0049/anon-node-06/llmsr/g0049_BPG3/experiments/g0049_BPG3_llmsr_seed2_20260502-095430,True,72,9,80,80,
llmsr,llmsr_s3_g0005,3,,ok,3612.554,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0005/anon-node-06/llmsr/g0005_Keijzer-11/experiments/g0005_Keijzer-11_llmsr_seed3_20260502-100044,True,83,1,83,83,
llmsr,llmsr_s3_g0010,3,,ok,3608.016,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0010/anon-node-06/llmsr/g0010_Nguyen-9/experiments/g0010_Nguyen-9_llmsr_seed3_20260502-100427,True,90,1,90,90,
llmsr,llmsr_s3_g0015,3,,ok,3612.726,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0015/anon-node-06/llmsr/g0015_III.21.20_3_0/experiments/g0015_III.21.20_3_0_llmsr_seed3_20260502-100754,True,72,1,72,72,
llmsr,llmsr_s3_g0021,3,,ok,3608.621,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0021/anon-node-06/llmsr/g0021_feynman-i.39.22/experiments/g0021_feynman-i.39.22_llmsr_seed3_20260502-101333,True,126,6,131,131,
llmsr,llmsr_s3_g0027,3,,ok,3612.588,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0027/anon-node-06/llmsr/g0027_feynman_I_12_11/experiments/g0027_feynman_I_12_11_llmsr_seed3_20260502-102008,True,95,1,95,95,
llmsr,llmsr_s3_g0033,3,,ok,3608.776,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0033/anon-node-06/llmsr/g0033_feynman-iii.10.19/experiments/g0033_feynman-iii.10.19_llmsr_seed3_20260502-102651,True,105,1,105,105,
llmsr,llmsr_s3_g0039,3,,ok,3608.15,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0039/anon-node-06/llmsr/g0039_CRK0/experiments/g0039_CRK0_llmsr_seed3_20260502-103224,True,96,2,97,97,
llmsr,llmsr_s3_g0044,3,,ok,3608.141,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0044/anon-node-06/llmsr/g0044_feynman-i.15.3t/experiments/g0044_feynman-i.15.3t_llmsr_seed3_20260502-103608,True,81,1,81,81,
llmsr,llmsr_s3_g0049,3,,ok,3607.01,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0049/anon-node-06/llmsr/g0049_BPG3/experiments/g0049_BPG3_llmsr_seed3_20260502-104135,True,65,21,85,85,
llmsr,llmsr_s4_g0005,4,,ok,3609.699,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0005/anon-node-06/llmsr/g0005_Keijzer-11/experiments/g0005_Keijzer-11_llmsr_seed4_20260502-104824,True,87,1,87,87,
llmsr,llmsr_s4_g0011,4,,ok,3606.318,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0011/anon-node-06/llmsr/g0011_Vladislavleva-4/experiments/g0011_Vladislavleva-4_llmsr_seed4_20260502-105518,True,85,1,85,85,
llmsr,llmsr_s4_g0016,4,,ok,3608.219,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0016/anon-node-06/llmsr/g0016_feynman_II_15_4/experiments/g0016_feynman_II_15_4_llmsr_seed4_20260502-105903,True,106,1,106,106,
llmsr,llmsr_s4_g0022,4,,ok,3606.705,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0022/anon-node-06/llmsr/g0022_feynman-i.11.19/experiments/g0022_feynman-i.11.19_llmsr_seed4_20260502-110629,True,82,1,82,82,
llmsr,llmsr_s4_g0027,4,,ok,3609.006,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0027/anon-node-06/llmsr/g0027_feynman_I_12_11/experiments/g0027_feynman_I_12_11_llmsr_seed4_20260502-111033,True,94,2,95,95,
llmsr,llmsr_s4_g0032,4,,ok,3606.27,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0032/anon-node-06/llmsr/g0032_feynman-i.13.12/experiments/g0032_feynman-i.13.12_llmsr_seed4_20260502-111417,True,98,1,98,98,
llmsr,llmsr_s4_g0048,4,,ok,3606.267,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0048/anon-node-06/llmsr/g0048_MatSci21/experiments/g0048_MatSci21_llmsr_seed4_20260502-112006,True,114,1,114,114,
llmsr,llmsr_s4_g0049,4,,ok,3606.097,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0049/anon-node-06/llmsr/g0049_BPG3/experiments/g0049_BPG3_llmsr_seed4_20260502-112010,True,79,11,89,89,
llmsr,llmsr_s4_g0050,4,,ok,3605.987,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0050/anon-node-06/llmsr/g0050_BPG9/experiments/g0050_BPG9_llmsr_seed4_20260502-112015,True,79,11,89,89,
drsr,drsr_s0_g0015,0,,ok,3902.4,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0015/anon-node-07/drsr/g0015_III.21.20_3_0/experiments/g0015_III.21.20_3_0_drsr_seed0_20260502-070608,True,4,1,4,4,
drsr,drsr_s0_g0022,0,,ok,3901.102,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0022/anon-node-07/drsr/g0022_feynman-i.11.19/experiments/g0022_feynman-i.11.19_drsr_seed0_20260502-070938,True,4,1,4,4,
drsr,drsr_s0_g0027,0,,ok,3902.514,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0027/anon-node-07/drsr/g0027_feynman_I_12_11/experiments/g0027_feynman_I_12_11_drsr_seed0_20260502-071310,True,6,1,6,6,
drsr,drsr_s1_g0007,1,,ok,3901.127,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0007/anon-node-07/drsr/g0007_Korns-2/experiments/g0007_Korns-2_drsr_seed1_20260502-075115,True,7,1,7,7,
drsr,drsr_s1_g0012,1,,ok,3902.772,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0012/anon-node-07/drsr/g0012_feynman_I_27_6/experiments/g0012_feynman_I_27_6_drsr_seed1_20260502-075515,True,5,1,5,5,
drsr,drsr_s1_g0016,1,,ok,3902.3,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0016/anon-node-07/drsr/g0016_feynman_II_15_4/experiments/g0016_feynman_II_15_4_drsr_seed1_20260502-075855,True,3,1,3,3,
drsr,drsr_s1_g0023,1,,ok,3615.715,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0023/anon-node-07/drsr/g0023_I.11.19_4_0/experiments/g0023_I.11.19_4_0_drsr_seed1_20260502-080527,True,71,1,71,71,
drsr,drsr_s1_g0028,1,,ok,3901.181,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0028/anon-node-07/drsr/g0028_feynman-ii.4.23/experiments/g0028_feynman-ii.4.23_drsr_seed1_20260502-081039,True,9,1,9,9,
drsr,drsr_s1_g0035,1,,ok,3901.33,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0035/anon-node-07/drsr/g0035_feynman-i.32.5/experiments/g0035_feynman-i.32.5_drsr_seed1_20260502-081630,True,10,1,10,10,
drsr,drsr_s1_g0045,1,,ok,3901.568,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0045/anon-node-07/drsr/g0045_feynman-bonus.20/experiments/g0045_feynman-bonus.20_drsr_seed1_20260502-082756,True,7,1,7,7,
drsr,drsr_s1_g0050,1,,ok,3901.157,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0050/anon-node-07/drsr/g0050_BPG9/experiments/g0050_BPG9_drsr_seed1_20260502-083358,True,7,1,7,7,
drsr,drsr_s2_g0021,2,,ok,3901.166,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0021/anon-node-07/drsr/g0021_feynman-i.39.22/experiments/g0021_feynman-i.39.22_drsr_seed2_20260502-085413,True,9,1,9,9,
drsr,drsr_s2_g0034,2,,ok,3900.93,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0034/anon-node-07/drsr/g0034_CRK11/experiments/g0034_CRK11_drsr_seed2_20260502-092200,True,7,1,7,7,
drsr,drsr_s2_g0040,2,,ok,3900.981,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0040/anon-node-07/drsr/g0040_feynman-i.29.16/experiments/g0040_feynman-i.29.16_drsr_seed2_20260502-092702,True,7,1,7,7,
drsr,drsr_s2_g0044,2,,ok,3901.08,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0044/anon-node-07/drsr/g0044_feynman-i.15.3t/experiments/g0044_feynman-i.15.3t_drsr_seed2_20260502-093211,True,4,1,4,4,
drsr,drsr_s2_g0049,2,,ok,3901.054,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0049/anon-node-07/drsr/g0049_BPG3/experiments/g0049_BPG3_drsr_seed2_20260502-093812,True,8,1,8,8,
drsr,drsr_s3_g0007,3,,ok,3901.11,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0007/anon-node-07/drsr/g0007_Korns-2/experiments/g0007_Korns-2_drsr_seed3_20260502-094451,True,5,1,5,5,
drsr,drsr_s3_g0012,3,,ok,3902.889,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0012/anon-node-07/drsr/g0012_feynman_I_27_6/experiments/g0012_feynman_I_27_6_drsr_seed3_20260502-095131,True,8,1,8,8,
drsr,drsr_s3_g0017,3,,ok,3901.155,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0017/anon-node-07/drsr/g0017_strogatz_shearflow1/experiments/g0017_strogatz_shearflow1_drsr_seed3_20260502-095508,True,8,1,8,8,
drsr,drsr_s3_g0028,3,,ok,3901.491,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0028/anon-node-07/drsr/g0028_feynman-ii.4.23/experiments/g0028_feynman-ii.4.23_drsr_seed3_20260502-100455,True,10,1,10,10,
drsr,drsr_s3_g0034,3,,ok,3901.295,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0034/anon-node-07/drsr/g0034_CRK11/experiments/g0034_CRK11_drsr_seed3_20260502-101029,True,8,1,8,8,
drsr,drsr_s3_g0040,3,,ok,3901.544,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0040/anon-node-07/drsr/g0040_feynman-i.29.16/experiments/g0040_feynman-i.29.16_drsr_seed3_20260502-101646,True,6,1,6,6,
drsr,drsr_s3_g0044,3,,ok,3610.927,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0044/anon-node-07/drsr/g0044_feynman-i.15.3t/experiments/g0044_feynman-i.15.3t_drsr_seed3_20260502-102022,True,73,1,73,73,
drsr,drsr_s4_g0001,4,,ok,3903.049,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0001/anon-node-07/drsr/g0001_II.34.2_1_0/experiments/g0001_II.34.2_1_0_drsr_seed4_20260502-102729,True,7,1,7,7,
drsr,drsr_s4_g0014,4,,ok,3901.407,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0014/anon-node-07/drsr/g0014_feynman-ii.34.11/experiments/g0014_feynman-ii.34.11_drsr_seed4_20260502-103848,True,7,1,7,7,
drsr,drsr_s4_g0020,4,,ok,3900.974,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0020/anon-node-07/drsr/g0020_first_principles_leavitt/experiments/g0020_first_principles_leavitt_drsr_seed4_20260502-104544,True,9,1,9,9,
drsr,drsr_s4_g0026,4,,ok,3901.356,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0026/anon-node-07/drsr/g0026_strogatz_barmag1/experiments/g0026_strogatz_barmag1_drsr_seed4_20260502-105230,True,7,1,7,7,
drsr,drsr_s4_g0030,4,,ok,3900.911,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0030/anon-node-07/drsr/g0030_feynman-iii.7.38/experiments/g0030_feynman-iii.7.38_drsr_seed4_20260502-105619,True,8,1,8,8,
drsr,drsr_s4_g0040,4,,ok,3901.262,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0040/anon-node-07/drsr/g0040_feynman-i.29.16/experiments/g0040_feynman-i.29.16_drsr_seed4_20260502-110711,True,7,1,7,7,
drsr,drsr_s4_g0047,4,,ok,3901.255,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0047/anon-node-07/drsr/g0047_BPG5/experiments/g0047_BPG5_drsr_seed4_20260502-111143,True,7,1,7,7,
llmsr,llmsr_s0_g0007,0,,ok,3609.031,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0007/anon-node-07/llmsr/g0007_Korns-2/experiments/g0007_Korns-2_llmsr_seed0_20260502-070935,True,67,1,67,67,
llmsr,llmsr_s0_g0012,0,,ok,3614.444,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0012/anon-node-07/llmsr/g0012_feynman_I_27_6/experiments/g0012_feynman_I_27_6_llmsr_seed0_20260502-071308,True,76,5,80,80,
llmsr,llmsr_s0_g0016,0,,ok,3608.493,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0016/anon-node-07/llmsr/g0016_feynman_II_15_4/experiments/g0016_feynman_II_15_4_llmsr_seed0_20260502-072812,True,95,1,95,95,
llmsr,llmsr_s0_g0022,0,,ok,3610.427,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0022/anon-node-07/llmsr/g0022_feynman-i.11.19/experiments/g0022_feynman-i.11.19_llmsr_seed0_20260502-073251,True,68,1,68,68,
llmsr,llmsr_s0_g0027,0,,ok,3613.794,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0027/anon-node-07/llmsr/g0027_feynman_I_12_11/experiments/g0027_feynman_I_12_11_llmsr_seed0_20260502-073746,True,87,1,87,87,
llmsr,llmsr_s0_g0032,0,,ok,3609.912,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0032/anon-node-07/llmsr/g0032_feynman-i.13.12/experiments/g0032_feynman-i.13.12_llmsr_seed0_20260502-074123,True,81,1,81,81,
llmsr,llmsr_s0_g0037,0,,ok,3609.908,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0037/anon-node-07/llmsr/g0037_CRK34/experiments/g0037_CRK34_llmsr_seed0_20260502-074444,True,86,1,86,86,
llmsr,llmsr_s0_g0043,0,,ok,3607.225,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0043/anon-node-07/llmsr/g0043_CRK33/experiments/g0043_CRK33_llmsr_seed0_20260502-075113,True,90,1,90,90,
llmsr,llmsr_s0_g0048,0,,ok,3611.065,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0048/anon-node-07/llmsr/g0048_MatSci21/experiments/g0048_MatSci21_llmsr_seed0_20260502-075513,True,97,1,97,97,
llmsr,llmsr_s1_g0009,1,,ok,3608.627,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0009/anon-node-07/llmsr/g0009_Nguyen-6/experiments/g0009_Nguyen-6_llmsr_seed1_20260502-080524,True,82,1,82,82,
llmsr,llmsr_s1_g0014,1,,ok,3608.639,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0014/anon-node-07/llmsr/g0014_feynman-ii.34.11/experiments/g0014_feynman-ii.34.11_llmsr_seed1_20260502-081037,True,74,2,75,75,
llmsr,llmsr_s1_g0021,1,,ok,3607.464,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0021/anon-node-07/llmsr/g0021_feynman-i.39.22/experiments/g0021_feynman-i.39.22_llmsr_seed1_20260502-081628,True,113,5,117,117,
llmsr,llmsr_s1_g0027,1,,ok,3611.349,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0027/anon-node-07/llmsr/g0027_feynman_I_12_11/experiments/g0027_feynman_I_12_11_llmsr_seed1_20260502-082211,True,94,1,94,94,
llmsr,llmsr_s1_g0031,1,,ok,3611.597,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0031/anon-node-07/llmsr/g0031_II.11.27_1_0/experiments/g0031_II.11.27_1_0_llmsr_seed1_20260502-082754,True,87,5,91,91,
llmsr,llmsr_s1_g0036,1,,ok,3609.138,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0036/anon-node-07/llmsr/g0036_CRK10/experiments/g0036_CRK10_llmsr_seed1_20260502-083356,True,101,1,101,101,
llmsr,llmsr_s1_g0042,1,,ok,3613.44,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0042/anon-node-07/llmsr/g0042_feynman_test_15/experiments/g0042_feynman_test_15_llmsr_seed1_20260502-084021,True,62,2,63,63,
llmsr,llmsr_s1_g0047,1,,ok,3602.134,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0047/anon-node-07/llmsr/g0047_BPG5/experiments/g0047_BPG5_llmsr_seed1_20260502-084414,True,79,12,90,90,
llmsr,llmsr_s2_g0002,2,,ok,3610.0,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0002/anon-node-07/llmsr/g0002_first_principles_hubble/experiments/g0002_first_principles_hubble_llmsr_seed2_20260502-084745,True,81,8,88,88,
llmsr,llmsr_s2_g0013,2,,ok,3608.416,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0013/anon-node-07/llmsr/g0013_feynman-i.43.31/experiments/g0013_feynman-i.43.31_llmsr_seed2_20260502-091700,True,127,2,128,128,
llmsr,llmsr_s2_g0024,2,,ok,3608.537,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0024/anon-node-07/llmsr/g0024_strogatz_predprey2/experiments/g0024_strogatz_predprey2_llmsr_seed2_20260502-092700,True,72,1,72,72,
llmsr,llmsr_s2_g0041,2,,ok,3611.898,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0041/anon-node-07/llmsr/g0041_PO41/experiments/g0041_PO41_llmsr_seed2_20260502-094449,True,86,6,91,91,
llmsr,llmsr_s2_g0046,2,,ok,3609.57,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0046/anon-node-07/llmsr/g0046_II.6.15b_3_0/experiments/g0046_II.6.15b_3_0_llmsr_seed2_20260502-095129,True,78,2,79,79,
llmsr,llmsr_s3_g0001,3,,ok,3615.743,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0001/anon-node-07/llmsr/g0001_II.34.2_1_0/experiments/g0001_II.34.2_1_0_llmsr_seed3_20260502-095506,True,70,6,75,75,
llmsr,llmsr_s3_g0008,3,,ok,3611.954,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0008/anon-node-07/llmsr/g0008_Nguyen-12/experiments/g0008_Nguyen-12_llmsr_seed3_20260502-100128,True,88,1,88,88,
llmsr,llmsr_s3_g0012,3,,ok,3604.407,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0012/anon-node-07/llmsr/g0012_feynman_I_27_6/experiments/g0012_feynman_I_27_6_llmsr_seed3_20260502-100452,True,83,4,86,86,
llmsr,llmsr_s3_g0024,3,,ok,3610.979,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0024/anon-node-07/llmsr/g0024_strogatz_predprey2/experiments/g0024_strogatz_predprey2_llmsr_seed3_20260502-101644,True,71,1,71,71,
llmsr,llmsr_s3_g0035,3,,ok,3608.08,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0035/anon-node-07/llmsr/g0035_feynman-i.32.5/experiments/g0035_feynman-i.32.5_llmsr_seed3_20260502-102726,True,110,1,110,110,
