sample_id,condition,algorithm,dataset_id,seed,outcome,review_applicable,status,verdict,attempt_count,record_path,record_sha256
review_000132,clean,drsr,strogatz_vdp1,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000132.json,4988532f18ee7437ae9713f8f69e727603fab204e7db4f60f6018a762577db16
review_000133,clean,drsr,first_principles_hubble,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000133.json,8b803a4f0f0d03d06296112bfecf4104bd9d05b33940d5990e0952f0f1221eb9
review_000134,clean,drsr,first_principles_leavitt,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000134.json,d3083f02ffe6ceb3d190b9739f7fbbb289c9d37849938a77b6bbe8d9a78c11c2
review_000135,clean,drsr,feynman-ii.4.23,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000135.json,709ca8dc1cd644f11d1a9e92d53830dd848d243803ce8cea4fb0eb94989c93e4
review_000136,clean,drsr,feynman-iii.7.38,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000136.json,2a4ee5ca08c4c9bba2c04aaeb01f13b4d44d71c709a82fb67ecfda222e3129bb
review_000137,clean,drsr,feynman-i.18.16,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000137.json,a0635a53343c529bbbdc8778f7d0f504d3ca1426d1105377a1ad9509fc80ec1e
review_000138,clean,drsr,feynman-ii.27.18,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000138.json,bfb420356c3846bad55787561aa84254e9085a7a7d06ba1823e57c19e3265330
review_000139,clean,drsr,feynman-ii.34.11,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000139.json,4aee63c0f9cf63b251a3c657471a70513802a281bd002973adf7b58ea21cb74e
review_000140,clean,drsr,feynman-i.29.16,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000140.json,e7014d18b57a1344c0e808d8010f34f16bbf2101176de2819f90515c0a8a8f14
review_000141,clean,drsr,feynman-bonus.20,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000141.json,df020091e7961fe23739f0d196dd67297565a5164ce0c2d695c8901138554aef
review_000142,clean,drsr,feynman-i.15.3t,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000142.json,b61010d166f59cd2c882d4b544b91ffadcb107ea5d8d8b433b44f2e45fb7988b
review_000143,clean,drsr,feynman-i.39.22,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000143.json,9cb2ac90d8635096c8c9a2f4777440154ddc24206e5842e076a790935c0bc367
review_000144,clean,drsr,feynman-iii.10.19,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000144.json,386d6e04e3b1ab6749eaeb3109c0d5f49e3502620b0186ca372022c5de84a0c3
review_000145,clean,drsr,feynman-i.13.12,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000145.json,25fe2e66738a3b4240857344aa56f2fc9ed1e5403d2f7c55f427bd927d77c741
review_000146,clean,drsr,feynman-i.32.5,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000146.json,e56d88f0118c5756d6bcc9ee8c0eb55dd7dadf7cf5b2ed2c467202f629db8c67
review_000147,clean,drsr,feynman-i.43.31,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000147.json,9392a057f1d253921cf9eedecb2cdd57824cd580448f6030ccd2e44931965f57
review_000148,clean,drsr,feynman-i.11.19,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000148.json,0227f681f4c0920c9206c6f05056b5a195fccade53fced57a202e2edbbfca66b
review_000149,clean,drsr,feynman-ii.34.2a,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000149.json,616bd7b320bf17f005fa884095ad5797fa788e1459e8a362d479e233adbc7a64
review_000150,clean,drsr,Vladislavleva-4,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000150.json,0050bcb2d074b6ef417c5c9991641f8d649cc6fc55ac41d021b07e02f2892451
review_000151,clean,drsr,Keijzer-11,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000151.json,ca313c8114b8d64f1ff9f43e160ad9fa7afe07d105ce7543cc43eca06bba3660
review_000152,clean,drsr,Keijzer-2,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000152.json,90724637fc2605faf08d447307c6890bc279f51847acfcd1b101ce008b76e31d
review_000153,clean,drsr,Korns-2,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000153.json,2f12396c686d90d4e257daac51af336af9fc960a37b85470fc420f3720e67e96
review_000154,clean,drsr,Korns-4,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000154.json,ce49949ff8307a7aa54f930ff29e6819592b0879de993e483120e7d171f45186
review_000155,clean,drsr,BPG3,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000155.json,aeb09f9bf0fcdc0a289d91aea55fc9274882a3d26cdec0b77b8a548dc63fb3c9
review_000156,clean,drsr,BPG5,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000156.json,9935666509b8b4fdaddb91d666be77095bf0ad734ae2b47edb653bb1ba9580c0
review_000157,clean,drsr,BPG9,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000157.json,71bd285397e18563cce86f15faa3b1786b2cf81883d994fa5c46122a4e06c28a
review_000158,clean,drsr,CRK0,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000158.json,369b86726622afc11e37d3012d3b40debd5d4faf93c764816d98c4ff7358560c
review_000159,clean,drsr,CRK10,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000159.json,a5bff8fde9e172272f3a9f3b0f75dcebcd36281fe0d0c670e497abbc34e14f18
review_000160,clean,drsr,CRK11,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000160.json,fb1fc7a805341748283d0d19e7dd4c593dcfbe10e06c7f8e26459f73583fa3ff
review_000161,clean,drsr,CRK33,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000161.json,e9942658dbf04fed4dcff371721f48fad54ccc54b22c36b00fef80fa35587255
review_000162,clean,drsr,CRK34,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000162.json,a7c4d1c6cc7a1d99243e2475ae1eea8859cea1c0df903b56fc7af6a27009087c
review_000163,clean,drsr,I.11.19_4_0,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000163.json,869b97a73e31e7fb6c9bda41c7405c919090be713286cc4d16ef7a3a84b9866c
review_000164,clean,drsr,II.11.27_1_0,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000164.json,30bb479f531864deea8bcc7f25b10d44479eaf8a169284a7c25670f25a006c37
review_000165,clean,drsr,II.34.2_1_0,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000165.json,105bca640b7626ffdacceae9a972e6deda50992dac778e37bf21264872334671
review_000166,clean,drsr,II.6.15b_3_0,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000166.json,7be7f1fdc089f0cc3e3cb9f76e427fe1e176eb285f1ba9fabe3acb5495c267fd
review_000167,clean,drsr,III.21.20_3_0,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000167.json,3ee24016f7c10cf2db3147a8d3636d02043710605ca73611fa4a19f12fd9d06c
review_000168,clean,drsr,MatSci21,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000168.json,9cfb71e03dd9b4b2aa49f071dc764722d976812cba2a0b74d167cb978b57c043
review_000169,clean,drsr,PO19,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000169.json,3c44e4f475e2495158675304ca11bca300a4521208e75bcee9615a9085512511
review_000170,clean,drsr,PO41,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000170.json,55e39bbdf850c24039fb645866cd61556e74797680271b3382bf83ad34c13f4d
review_000171,clean,drsr,Nguyen-12,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000171.json,579dbd358c473a675af13e3eaaf052ed608e8f160cb586bd05662c33b3b8c55f
review_000172,clean,drsr,Nguyen-6,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000172.json,548f2289be81ed15bd07f0019997688dd4c4aa3fc8990b36901ea572955b7186
review_000173,clean,drsr,Nguyen-9,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000173.json,847bc47f7ae0a02fa4fc9c53fa8ab5e446eea7cfe186be207b14f634080bd4d3
review_000174,clean,drsr,feynman_II_15_4,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000174.json,a2de45fe6c9b3fdaccf775bb68020fca792e1ad57688a20176fe38aa5a4373b7
review_000175,clean,drsr,feynman_I_12_11,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000175.json,dee9536f7e374e058e006a9285e2b9574cdcf5ea9cc21ef665326632722fbecb
review_000176,clean,drsr,feynman_I_27_6,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000176.json,9486fbac13cf9e2536a4df08413cf93b9a1ee49270d99e1e8641a2e7b60520b5
review_000177,clean,drsr,feynman_test_15,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000177.json,ed3a53054f75f3b073abdab67a32d6e7df6e05bb81eeb61bf01e128af811004d
review_000178,clean,drsr,strogatz_barmag1,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000178.json,dd44d820ea301c5761d3b9191dfa2641911229fb2e197b151fe400e004f72fdf
review_000179,clean,drsr,strogatz_barmag2,522,unchanged,True,completed,fail,1,per_model/gpt-5.6-sol/tasks/review_000179.json,50d6876395b2a5a95d432f1845c4c225349721a309475e60e54dbfd9fddce765
review_000180,clean,drsr,strogatz_predprey2,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000180.json,8668c8091823e4776ba045f1bb3e49208bb02b0dd4e9d94b3c80725acd66b5db
review_000181,clean,drsr,strogatz_shearflow1,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000181.json,abae3827d4da7f7e41aee7bee920a1b8cf18d1a71dcfa63f52ae4c09ce0358ed
review_000182,clean,drsr,strogatz_vdp1,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000182.json,7a062c9dfaadce737559d2a104e38b63369cb300660e90b70a417a173bbaa97b
review_000183,clean,drsr,first_principles_hubble,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000183.json,c1e57c077062cf43cf099d87a0751484b90f08786d92361ddd6877121b99e94a
review_000184,clean,drsr,first_principles_leavitt,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000184.json,4ee37465724e5e0a9298921c51d1b29716ff01d2afea1d060a32e053ac052a9b
review_000185,clean,drsr,feynman-ii.4.23,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000185.json,fc6c4bdbb3088753e5e085fafa6b568be95c5cd4b1a2a60133f2ce2ec44950c3
review_000186,clean,drsr,feynman-iii.7.38,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000186.json,14f04376b0d7b516dc1d53d8024004457ee4e61af46e230c0f71376e57adfcf1
review_000187,clean,drsr,feynman-i.18.16,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000187.json,fc427e2e94464338f8be2032efb7ec92acb72a5cc1e8864db43131a013c26068
review_000188,clean,drsr,feynman-ii.27.18,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000188.json,cb105a3e3d3dc41dbc59e88ca141a381d42c71a568b7d883c7c8f28788bc4f71
review_000189,clean,drsr,feynman-ii.34.11,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000189.json,b94e69b3a322b0cda9537ea5cbf40e5cc911e7a35047944cd17a09763b1ebb5e
review_000190,clean,drsr,feynman-i.29.16,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000190.json,7903e132a5c393fb6381209274272e99c509d094378e6ffbc9d3857801702fcf
review_000191,clean,drsr,feynman-bonus.20,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000191.json,b31b3942d88d8c7434259d79c08ebbd25d882f5aa261795517c1547e2ef86070
review_000192,clean,drsr,feynman-i.15.3t,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000192.json,110d2cca073f2966174f001d2d3c7452ff3b6558d046df5aefb0f9946c55bb18
review_000193,clean,drsr,feynman-i.39.22,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000193.json,aee9c98442cfabb6b1cebca98604806c09f372512bb624e7dfe620cd42958fa4
review_000194,clean,drsr,feynman-iii.10.19,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000194.json,b080d4a34dba4601920bd3548308f3f494d8c3c03cb4d1d07c4a769b97ad6320
review_000195,clean,drsr,feynman-i.13.12,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000195.json,9d6ab6de8ba8165ea27f026c5733e25bb48398f23196ffebe6ceb94bf2d45f00
review_000196,clean,drsr,feynman-i.32.5,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000196.json,a84643486262ad296f86b19747d4e62b17324e703b791c351185705c2ec25dbe
review_000197,clean,drsr,feynman-i.43.31,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000197.json,876b6264402de2f2672515f567f88df677816825d7602e9c47d9516ae02acbcc
review_000198,clean,drsr,feynman-i.11.19,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000198.json,d48b690a5e663cbdf76cb28f66c2ae502ea26577462269cf2e9f3ea0aac68dd0
review_000199,clean,drsr,feynman-ii.34.2a,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000199.json,3b8a402bc92842eeb3a452c225ff9d8b5063564ccaa4d94039ca2b66390eac78
review_000200,clean,drsr,Vladislavleva-4,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000200.json,551501e21a252b595563941f312030563927582d14d6a77b09b5cc43d9d211fe
review_000201,clean,dso,Keijzer-11,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000201.json,c17dd3ba9380bdad7db31f2b94c73f27243ce876117b50161c1f91cc6bb1c1f2
review_000202,clean,dso,Keijzer-2,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000202.json,7ff2ff763503abed4c61e611e2cadb234cb8fe4c6086424a97e503fd50fc3890
review_000203,clean,dso,Korns-2,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000203.json,bebe1bb9955d25eebb52bed1c380528182dd06d8edd0c4aca6de011784adc627
review_000204,clean,dso,Korns-4,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000204.json,e46f6e006e8aab13dc09d5cde64ce78f7c69ded7d3ffc0b7b2d0d5c4b38613f3
review_000205,clean,dso,BPG3,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000205.json,40980a5ccea9facca04a8d29c1f5c9770267b6c3ffaa87e51e61ed0bbe2db9cf
review_000206,clean,dso,BPG5,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000206.json,0c9c0a56555a795d56fa2ce9031d077b555d39074ff61ec25933c63f7dffa467
review_000207,clean,dso,BPG9,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000207.json,7f88d1d155ed86ade3f08020ede11eb6358b7e01e9426ce040c7674d3545c31a
review_000208,clean,dso,CRK0,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000208.json,8a70d51d516ed748ecd10cf66ea78465da9a6823b12d79438fb138bd1a425c29
review_000209,clean,dso,CRK10,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000209.json,bcfbb8724ab95becbedff65041bc4d9c4b6a2b8bc6eac4bd89af6b640ce29a57
review_000210,clean,dso,CRK11,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000210.json,bf4ac4c22729ecf84d8fe77cf91f5fdd7384f6c2b477895184f7e797222beaa1
review_000211,clean,dso,CRK33,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000211.json,a79e2dc6a748390d7195c3f56581046110f8acfa56a55de13615b02e0989b29e
review_000212,clean,dso,CRK34,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000212.json,d7c703212927a8733100a59104ff6ba1daf080a5ab3fb106ccf7935976cea1ae
review_000213,clean,dso,I.11.19_4_0,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000213.json,72d5916264f15d6bcf63769d8b8939020058057f384a8fac7ffc24e5ab56f966
review_000214,clean,dso,II.11.27_1_0,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000214.json,1d84e7b1bf0e2a05ce131587b89d0f223fe2e0d2e048f541d0473d1337789b0a
review_000215,clean,dso,II.34.2_1_0,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000215.json,7f68ba8f4dbd4ed1ea56756d65a0dc867cbbba2093adc2ef225b6393e85fd41b
review_000216,clean,dso,II.6.15b_3_0,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000216.json,fa53d53b10915371c596175cd410f63359c4afa601162827625f3da5c5be8ad2
review_000217,clean,dso,III.21.20_3_0,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000217.json,9c72f7e7a7614448a13a14a6c525e46201590f9e4015ebd1bc621d653c449e61
review_000218,clean,dso,MatSci21,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000218.json,330de939815279737e0e68a40375bd2815113780fa453540a2c0ad8cb2b07029
review_000219,clean,dso,PO19,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000219.json,a0166457233815ca41f158ffc97cf296f82dce16f6ab30d8a4f4f7ea0f0f38f6
review_000220,clean,dso,PO41,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000220.json,f8c4501a31e63eca7d9844e5596671561090a5c77cb0aebb7ac5d5e246d8d604
review_000221,clean,dso,Nguyen-12,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000221.json,7017a8427cb3f5ebfa0d03b91237d31c2c9d67670cd6b900b30bb74d9b36f598
review_000222,clean,dso,Nguyen-6,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000222.json,ae3ad659a92ad51d2350c50528c3d0ef04481b052dbc4c38864ee5d5bc91dfa6
review_000223,clean,dso,Nguyen-9,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000223.json,003c8e3c1d7ab153054ce1e125a29da53074543da0a4b0c43ea618867e56c37d
review_000224,clean,dso,feynman_II_15_4,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000224.json,481065fd97e1861614cd9e5e03661a31f776eefeb36df654997825b7f5eedab2
review_000225,clean,dso,feynman_I_12_11,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000225.json,05275ed3fe30ecba477248fdb1b62807049f3792f35201928f14b91711f601df
review_000226,clean,dso,feynman_I_27_6,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000226.json,5ddcd287487f996e2c3eafc02c401e4017e60f46d45192be148a329de5626a96
review_000227,clean,dso,feynman_test_15,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000227.json,118e760a8529cf24940478ff3514d99347e883009a67c73e5f49ff1238edf2f3
review_000228,clean,dso,strogatz_barmag1,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000228.json,9b6161fd0d2408aa2c6804cdae406ca2fbf5b563444e5b9b2579111e73a5a799
review_000229,clean,dso,strogatz_barmag2,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000229.json,af9703d858c6b0e65cfa3771648101e1aab54a69b89362f3d12aac17ecfc0088
review_000230,clean,dso,strogatz_predprey2,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000230.json,dc8baf2b8991188633b48ec19115ebd2e7781986611ce01a4303bf240d915376
review_000231,clean,dso,strogatz_shearflow1,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000231.json,3dc02cb43a1927339a396234edcbb0077d0f6d9b0a07de423a1566af733b9d5f
review_000232,clean,dso,strogatz_vdp1,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000232.json,cb83a907b9ca3e6bc34cea13acdfe44e5023a15ada38cb951f5c52dd24b28a97
review_000233,clean,dso,first_principles_hubble,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000233.json,e9ac23564c6a3d007d64ac21970eefea8af14e690a648c1961be25d040e52e26
review_000234,clean,dso,first_principles_leavitt,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000234.json,fbf46e4042fb76a1b1ad30f9f4dbdc4c1e250c82ff234c26a85128c9ac407a9a
review_000235,clean,dso,feynman-ii.4.23,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000235.json,16f38868b76a0b5f6a61c42022743f513289798acafa5873d95cecab21b50c9d
review_000236,clean,dso,feynman-iii.7.38,520,simplified,True,completed,fail,1,per_model/gpt-5.6-sol/tasks/review_000236.json,a0d0a310ba9ad95c2bcd3f5385fea16b82181a7d9dc6da40189f190e52bbe404
review_000237,clean,dso,feynman-i.18.16,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000237.json,914b951764162820e1b9ed321d12c7619a53858657f7caa822ef817c9b5528c5
review_000238,clean,dso,feynman-ii.27.18,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000238.json,af39f0d21cc9eeac94596c0c37cccf23fdfe9483d454afbdf4f6c13d81044604
review_000239,clean,dso,feynman-ii.34.11,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000239.json,772c327087fcde5ace3068ac338d95003301b964ae70cb4d075b9d4f6ced43da
review_000240,clean,dso,feynman-i.29.16,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000240.json,5af59e85313d582136b614cdcf34c094720988859894f4a2698f7fe79e4f89e8
review_000241,clean,dso,feynman-bonus.20,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_000241.json,4a10b96550520f4dcedc73a9d9cae4d22d25b933577a4a497ccaa237e98db287
